COMMENT_ID,AUTHOR,DATE,CONTENT,SUMMARY,LIKE_COUNT,CLASS
z13hxl3yoqmlvdlnu23atlqgsoyevlsse,Artsi,2014-01-20T18:52:12,Pls follow this channel!! http://www.twitch.tv/sevadus﻿,"PSY's ""GANGNAM STYLE"" became a global sensation with its catchy beat and iconic horse-riding dance moves. The music video showcases the lavish lifestyle of Gangnam, a district in Seoul, South Korea, juxtaposed with humorous scenes. Its infectious energy and quirky style made it a viral hit, amassing billions of views.",0,1
UgzH1ZpIO0MS78MeoCV4AaABAg,@brooklynqueennight6526,2021-08-04T22:50:28Z,There&#39;s the sender,"OverSimplified's ""WW2"" series offers an entertaining and educational take on World War II. Part 1 delves into the origins of the conflict, key players like Hitler and Churchill, and major events leading to the war's outbreak. Using humor and simplified explanations, the video makes history engaging and accessible.",0,0
Ugz2dTcxwTj0FdOcnlF4AaABAg,@alex.s8379,2021-06-03T14:02:57Z,"A song with
<br>0% drugs
<br>0% alcohol
<br>0% nudity
<br>100% To shake it with the family","Taylor Swift's ""Shake It Off"" music video is a colorful, upbeat anthem celebrating self-confidence and positivity. With catchy lyrics and energetic choreography, Swift embraces different dance styles and encourages listeners to shrug off negativity. The video's vibrant visuals and playful tone make it a feel-good pop sensation.",354,0
z12fxf2xaofxhvj1b220dn1qhnyotpybx04,Bob McBobbers,2014-10-17T03:05:04,"Hey guys, I was working last night on this project, it's a music streamer  like spotify, but it allows you to download the files to listen to when  you're offline. Opening it as a free beta, feel free to try it out :) download: https://mega.co.nz/#!ehVjzKyA!5bGKg2iWPHZOHWAEUesrWnegqG_lABcO7Rw9WFX8hAo﻿","Katy Perry's ""Roar"" empowers with its anthemic chorus and vibrant visuals. The music video depicts Perry surviving a jungle plane crash, transforming into a jungle queen who finds her strength. With its message of resilience and self-empowerment, ""Roar"" resonated globally, becoming one of Perry's most iconic hits.",0,1
z13xg3oatsy5uljmc22ictmhgtf5vzxmg,Charles Breheny,2014-10-25T15:55:59,Www.youniqueproducts.com/joannagordon Younique by Joanna Gordon www.youniqueproducts.com﻿,"Katy Perry's ""Roar"" empowers with its anthemic chorus and vibrant visuals. The music video depicts Perry surviving a jungle plane crash, transforming into a jungle queen who finds her strength. With its message of resilience and self-empowerment, ""Roar"" resonated globally, becoming one of Perry's most iconic hits.",0,1
z12oep2i2ybiyn0sy23tc1uptrmkhxbse,Andr3wco7,2014-11-06T17:59:30,I found out this song now﻿,"PSY's ""GANGNAM STYLE"" became a global sensation with its catchy beat and iconic horse-riding dance moves. The music video showcases the lavish lifestyle of Gangnam, a district in Seoul, South Korea, juxtaposed with humorous scenes. Its infectious energy and quirky style made it a viral hit, amassing billions of views.",0,0
z121szzyozr4vpqqc04cdn5g4zjhutdosdw,ItsJoey Dash,2014-07-22T10:04:05.755000,EVERYONE PLEASE SUBSCRIBE TO MY CHANNEL OR CAN YOU ALL JUST GO LOOK AT MY VIDEOS ﻿,"LMFAO's ""Party Rock Anthem"" is a high-energy dance anthem that dominated clubs and airwaves worldwide. The music video features the duo and their crew dancing through a post-apocalyptic world, spreading their infectious party spirit. With its catchy beat and memorable choreography, it became a symbol of carefree celebration.",0,1
z120t12qtr23etulr23rvzbyfyj1yfons,Mayen Dabuol,2015-05-22T01:59:18.387000,Love this soooooooooooooooooooooooooooooooooooooooooooooooooo much﻿,"LMFAO's ""Party Rock Anthem"" is a high-energy dance anthem that dominated clubs and airwaves worldwide. The music video features the duo and their crew dancing through a post-apocalyptic world, spreading their infectious party spirit. With its catchy beat and memorable choreography, it became a symbol of carefree celebration.",0,0
z12sfpazjvv3s3tss23hdhgacwasjjemb,breathinsoul,2015-05-26T22:21:28.011000,"Its funny that Mahogany is there lmao, I actually didn&#39;t know that her brother and uncle are part of LMFAO﻿","LMFAO's ""Party Rock Anthem"" is a high-energy dance anthem that dominated clubs and airwaves worldwide. The music video features the duo and their crew dancing through a post-apocalyptic world, spreading their infectious party spirit. With its catchy beat and memorable choreography, it became a symbol of carefree celebration.",0,0
z120uhiw0ubhcnxvi23uw5oorpuncvso204,tombraiderxXx12,2014-09-07T18:38:10,I'm not a big fan of the song but this video is awesome!﻿,"Katy Perry's ""Roar"" empowers with its anthemic chorus and vibrant visuals. The music video depicts Perry surviving a jungle plane crash, transforming into a jungle queen who finds her strength. With its message of resilience and self-empowerment, ""Roar"" resonated globally, becoming one of Perry's most iconic hits.",0,0
z12xgnu4zmroi1vuu221wtihjlbjw3owv04,mindaugux,2014-11-08T00:36:31,why I dont see any comments but mine?:/﻿,"PSY's ""GANGNAM STYLE"" became a global sensation with its catchy beat and iconic horse-riding dance moves. The music video showcases the lavish lifestyle of Gangnam, a district in Seoul, South Korea, juxtaposed with humorous scenes. Its infectious energy and quirky style made it a viral hit, amassing billions of views.",0,0
UgyD0n_sBklykjfNKfZ4AaABAg,@user-os2fk3pu4f,2020-03-03T10:35:54Z,i heard my childhood in my grand-mother&#39;s house.. and speakers send scare sound..,"Taylor Swift's ""Shake It Off"" music video is a colorful, upbeat anthem celebrating self-confidence and positivity. With catchy lyrics and energetic choreography, Swift embraces different dance styles and encourages listeners to shrug off negativity. The video's vibrant visuals and playful tone make it a feel-good pop sensation.",0,1
LneaDw26bFt04z-5gd60QQsZAfjRxMsf7yqOomgDuvg,Joden Brett,,all u should go check out j rants vi about eminem,"Eminem and Rihanna's ""Love The Way You Lie"" explores the complexities of toxic relationships. The music video depicts intense scenes of domestic turmoil, reflecting the song's raw emotion and honesty. Eminem's powerful lyrics combined with Rihanna's soulful vocals create a haunting portrayal of love, pain, and struggle.",0,1
z13chfswltzzyhys1234dvkb3r2ien0ld,DirtySouthFlorida3,2014-11-06T22:00:58,Subscribe to me i subscribe back!!!! Plus i have a nice ass lol﻿,"PSY's ""GANGNAM STYLE"" became a global sensation with its catchy beat and iconic horse-riding dance moves. The music video showcases the lavish lifestyle of Gangnam, a district in Seoul, South Korea, juxtaposed with humorous scenes. Its infectious energy and quirky style made it a viral hit, amassing billions of views.",0,1
z13wwxhgmr2ocvbks22mdpdwdu3lz3mze04,Jarelys Mellado,2015-02-23T00:37:24.817000,Check out this video on YouTube:<br /><br />﻿,"LMFAO's ""Party Rock Anthem"" is a high-energy dance anthem that dominated clubs and airwaves worldwide. The music video features the duo and their crew dancing through a post-apocalyptic world, spreading their infectious party spirit. With its catchy beat and memorable choreography, it became a symbol of carefree celebration.",0,1
z13cyrkatpfnixkis04cinqqhmbuvhspvqk0k,Pettrus Ortega,2014-09-18T11:35:49,"THIS IS A COMPETITION TO MEET MY IDOLS, IT WOULD MEAN SO MUCH IF YOU GUYS  WILL LIKE THIS PIC ON IG! http://instagram.com/p/smZdivopxb/﻿","Katy Perry's ""Roar"" empowers with its anthemic chorus and vibrant visuals. The music video depicts Perry surviving a jungle plane crash, transforming into a jungle queen who finds her strength. With its message of resilience and self-empowerment, ""Roar"" resonated globally, becoming one of Perry's most iconic hits.",0,1
UgxWZvHw42ysWHVM7kl4AaABAg,@alwayswinning9910,2022-01-25T20:42:20Z,Solchicks dip crypto dips 🤑🤑🤑🤑<br><br><br>Don’t believe the hype get ur bags right 💰,"Taylor Swift's ""Shake It Off"" music video is a colorful, upbeat anthem celebrating self-confidence and positivity. With catchy lyrics and energetic choreography, Swift embraces different dance styles and encourages listeners to shrug off negativity. The video's vibrant visuals and playful tone make it a feel-good pop sensation.",0,1
UgwM28SFG07b-G0qWW54AaABAg,@KSubscribersChallengewithConte,2020-10-28T18:56:30Z,Who is watching it:<br>on bed<br>not in full screen<br>for reading comments<br><br><br><br>I salute those people who clicked on read<br>more!,"Taylor Swift's ""Shake It Off"" music video is a colorful, upbeat anthem celebrating self-confidence and positivity. With catchy lyrics and energetic choreography, Swift embraces different dance styles and encourages listeners to shrug off negativity. The video's vibrant visuals and playful tone make it a feel-good pop sensation.",351,0
z13osnp4hnzry1o15224yfzbotr0epxqk04,BaconBro HD,2014-01-20T21:11:52,Subscribe ME!﻿,"PSY's ""GANGNAM STYLE"" became a global sensation with its catchy beat and iconic horse-riding dance moves. The music video showcases the lavish lifestyle of Gangnam, a district in Seoul, South Korea, juxtaposed with humorous scenes. Its infectious energy and quirky style made it a viral hit, amassing billions of views.",0,1
z12wefdg1w2sz3ase22tsd4j2xn1ybakp,There's No Saving Grace (FreakOffLeash),,Check out this video on YouTube:<br /><br />Love this song... It&#39;s all good will never go back that but I&#39;ll always remember the passion but never want to go back to being dysfunctional insanity....... Goal is to live happy not live insane. ﻿,"Eminem and Rihanna's ""Love The Way You Lie"" explores the complexities of toxic relationships. The music video depicts intense scenes of domestic turmoil, reflecting the song's raw emotion and honesty. Eminem's powerful lyrics combined with Rihanna's soulful vocals create a haunting portrayal of love, pain, and struggle.",0,1
_2viQ_Qnc69bp77hGJ6em0Gm1Fg_TLmNoUuS_ydlofg,TheEpicMixx':)x,2013-08-08T13:34:40.655000,I really ask nicely to view my vids:) I subscribe back..,"Shakira's ""Waka Waka"" captures the exhilaration of the FIFA World Cup with its infectious rhythms and uplifting message. The music video features vibrant African landscapes, showcasing diverse cultures and joyful celebration. With its catchy chorus and energetic performance, ""Waka Waka"" became an anthem of unity and sportsmanship globally.",0,1
z13lvr4iupatjlrem231yvpxolzvspwdl,Salty Croc,2014-07-22T04:20:37.489000,Like this comment for no reason﻿,"LMFAO's ""Party Rock Anthem"" is a high-energy dance anthem that dominated clubs and airwaves worldwide. The music video features the duo and their crew dancing through a post-apocalyptic world, spreading their infectious party spirit. With its catchy beat and memorable choreography, it became a symbol of carefree celebration.",0,1
z12jt1dbdpbvzzyi304cdxr4cwqkgrild,Susan Ambs,,Check out this video on YouTube:﻿,"Eminem and Rihanna's ""Love The Way You Lie"" explores the complexities of toxic relationships. The music video depicts intense scenes of domestic turmoil, reflecting the song's raw emotion and honesty. Eminem's powerful lyrics combined with Rihanna's soulful vocals create a haunting portrayal of love, pain, and struggle.",0,1
z12dujcgssjgd505g04ce5zzlka4d1p40vs0k,GX2re,2014-10-26T08:33:48,Katy Perry can't sing for shit. All i hear it autotune.﻿,"Katy Perry's ""Roar"" empowers with its anthemic chorus and vibrant visuals. The music video depicts Perry surviving a jungle plane crash, transforming into a jungle queen who finds her strength. With its message of resilience and self-empowerment, ""Roar"" resonated globally, becoming one of Perry's most iconic hits.",0,0
Ugw3UYotSWcKXvciUKx4AaABAg,@TyronEaly-vu1hz,2023-09-14T16:39:30Z,Lap top  $900 million of guaranteed of testing,"Taylor Swift's ""Shake It Off"" music video is a colorful, upbeat anthem celebrating self-confidence and positivity. With catchy lyrics and energetic choreography, Swift embraces different dance styles and encourages listeners to shrug off negativity. The video's vibrant visuals and playful tone make it a feel-good pop sensation.",1,0
z12zcvjo2tbez1mfy23pvjwzckbbcdivp,Melody Peace,,Check out this video on YouTube:﻿,"Eminem and Rihanna's ""Love The Way You Lie"" explores the complexities of toxic relationships. The music video depicts intense scenes of domestic turmoil, reflecting the song's raw emotion and honesty. Eminem's powerful lyrics combined with Rihanna's soulful vocals create a haunting portrayal of love, pain, and struggle.",0,1
LneaDw26bFspwHUoVH2c1_LONmdspcoJ2HoRzSx0cV8,Jason Viens,,CHECK OUT MY MUSIC VIDEO ON MY CHANEL!!!,"Eminem and Rihanna's ""Love The Way You Lie"" explores the complexities of toxic relationships. The music video depicts intense scenes of domestic turmoil, reflecting the song's raw emotion and honesty. Eminem's powerful lyrics combined with Rihanna's soulful vocals create a haunting portrayal of love, pain, and struggle.",0,1
UgyWofJqDulqc1Zi4Bx4AaABAg,@themammoth67,2021-11-02T21:55:41Z,"Omg modern china is using all these tactics. Sending a bunch of refugees to Australia to pull a hitler, staging incedents like the japanese such as gunfire exchange between Australian and Chinese men and the murder of a child by an Australian soldier who looks suspiciously like the one killed in the gunfight between Australian and Chinese men. Goes to show that china knows what they’re doing when trying to start ww3. I’m telling you right now chinas gonna blitzkrieg Australia and Japan as well as maybe Indonesia if they can’t find a way to make an alliance with them. Australia’s gonna be France here, or worse, Poland.","OverSimplified's ""WW2"" series offers an entertaining and educational take on World War II. Part 1 delves into the origins of the conflict, key players like Hitler and Churchill, and major events leading to the war's outbreak. Using humor and simplified explanations, the video makes history engaging and accessible.",0,0
